,t0,var
0.0,0.0,17.37300139330014
4.35374149659864,4.35374149659864,17.85429785415875
8.70748299319728,8.70748299319728,19.428612662336974
13.061224489795919,13.061224489795919,20.83825101851466
17.41496598639456,17.41496598639456,18.692863011541053
21.768707482993197,21.768707482993197,19.198729179138724
26.122448979591837,26.122448979591837,20.71858887998465
30.476190476190474,30.476190476190474,19.422663929686426
34.82993197278912,34.82993197278912,19.646271940127313
39.183673469387756,39.183673469387756,20.613616648676892
43.53741496598639,43.53741496598639,20.307861874686385
47.89115646258504,47.89115646258504,19.925122354325858
52.244897959183675,52.244897959183675,19.968356100905535
56.59863945578231,56.59863945578231,20.734462418361122
60.95238095238095,60.95238095238095,19.187904714037874
65.3061224489796,65.3061224489796,18.85995499418111
69.65986394557824,69.65986394557824,18.543105546299167
74.01360544217687,74.01360544217687,18.66972017792908
78.36734693877551,78.36734693877551,18.714140364716478
82.72108843537416,82.72108843537416,18.778491336024896
87.07482993197279,87.07482993197279,20.1244249848858
91.42857142857143,91.42857142857143,20.131774863866404
95.78231292517007,95.78231292517007,19.58341627853158
100.1360544217687,100.1360544217687,20.81749008720555
104.48979591836735,104.48979591836735,20.877258979776528
