,t0,var
0.0,0.0,48.57683495476167
4.0,4.0,50.58421567940339
8.0,8.0,51.27012944771559
12.0,12.0,50.26832027324945
16.0,16.0,51.68699145090298
20.0,20.0,49.69587073656188
24.0,24.0,48.670554724674524
28.0,28.0,49.85547607261742
32.0,32.0,52.56431361972811
36.0,36.0,55.417847290399266
40.0,40.0,53.40086749226045
44.0,44.0,53.68530511228699
48.0,48.0,51.40092196434825
52.0,52.0,52.088196971589966
56.0,56.0,51.364095898870126
60.0,60.0,51.439159131100965
64.0,64.0,50.50969437029625
68.0,68.0,51.73388364669218
72.0,72.0,51.57376544380464
76.0,76.0,51.442137332871795
80.0,80.0,52.262233264678336
84.0,84.0,52.43998093417042
88.0,88.0,51.80172999769992
92.0,92.0,51.41995187906502
96.0,96.0,50.89199252770139
100.0,100.0,51.5875012514296
104.0,104.0,52.61032181562387
108.0,108.0,51.57417827097781
112.0,112.0,51.66746978353774
116.0,116.0,55.092105841374725
120.0,120.0,44.66348147594972
124.0,124.0,49.12891512452268
128.0,128.0,52.01836775446215
132.0,132.0,51.87946554019762
136.0,136.0,52.53885382309248
140.0,140.0,51.077840931618425
144.0,144.0,44.785279169617986
148.0,148.0,47.92399548218861
152.0,152.0,51.62443744340668
156.0,156.0,51.93957819105576
160.0,160.0,53.325167095385744
164.0,164.0,52.890053606688284
168.0,168.0,53.42724337994921
172.0,172.0,54.707333922017035
176.0,176.0,51.63647394585225
180.0,180.0,51.46073339335063
184.0,184.0,51.08500777570328
188.0,188.0,50.548731314025545
192.0,192.0,50.67146134916301
196.0,196.0,55.28058867786164
