,t0,var
0.0,0.0,47.73408078800559
4.0,4.0,48.45697380084872
8.0,8.0,54.99422353662948
12.0,12.0,49.192080409537645
16.0,16.0,49.114176048607064
20.0,20.0,50.14791033469308
24.0,24.0,51.08069733561919
28.0,28.0,55.3047586984208
32.0,32.0,52.155400288875256
36.0,36.0,52.027041640376794
40.0,40.0,50.13339840458654
44.0,44.0,54.538839151746124
48.0,48.0,50.65025406238295
52.0,52.0,51.007932843098175
56.0,56.0,50.89145155508656
60.0,60.0,51.37590326593435
64.0,64.0,55.988096368477905
68.0,68.0,54.31880236658484
72.0,72.0,51.73854154281032
76.0,76.0,52.03678377646799
80.0,80.0,51.51250241754207
84.0,84.0,51.736161058019626
88.0,88.0,52.07648059844096
92.0,92.0,52.13129720247934
96.0,96.0,51.322160981722966
100.0,100.0,52.15856706808218
104.0,104.0,54.96434048455306
108.0,108.0,52.80569331736206
112.0,112.0,51.42225293841379
116.0,116.0,51.81612081429953
120.0,120.0,52.24876967705435
124.0,124.0,52.114164947096256
128.0,128.0,51.94792174433024
132.0,132.0,51.65036551421979
136.0,136.0,54.846914457448065
140.0,140.0,54.78392222935678
144.0,144.0,51.71812219953818
148.0,148.0,54.171705324270775
152.0,152.0,51.640710277615064
156.0,156.0,52.060694543289856
160.0,160.0,54.3948889373461
164.0,164.0,53.90631123215782
168.0,168.0,54.780397429651096
172.0,172.0,53.93003121909154
176.0,176.0,52.371567044924504
180.0,180.0,52.02034276053638
184.0,184.0,53.74235065665929
188.0,188.0,54.26987492234545
192.0,192.0,52.36979599398631
196.0,196.0,52.1212524240362
200.0,200.0,54.21681962886954
204.0,204.0,54.65160005525706
208.0,208.0,54.40997445137626
212.0,212.0,52.5305653588024
216.0,216.0,54.295210817568176
220.0,220.0,52.60094745242203
224.0,224.0,55.2968703903824
