,t0,var
0.0,0.0,44.95430583161874
4.0,4.0,49.001852243237856
8.0,8.0,50.750021810936055
12.0,12.0,49.9682546683899
16.0,16.0,52.91151285839644
20.0,20.0,51.31824688989398
24.0,24.0,51.472987740727596
28.0,28.0,51.61731584638328
32.0,32.0,53.629195365071986
36.0,36.0,51.49057902351894
40.0,40.0,52.06354368284202
44.0,44.0,51.37440854529531
48.0,48.0,52.374922708533525
52.0,52.0,51.49287445352381
56.0,56.0,53.80378375124639
60.0,60.0,52.473621265218945
64.0,64.0,53.13927168283663
68.0,68.0,53.07464552797471
72.0,72.0,55.29999825957791
76.0,76.0,54.0497657989242
80.0,80.0,52.87377322923327
84.0,84.0,52.008416596579785
88.0,88.0,51.427543544427934
92.0,92.0,52.425424159985816
96.0,96.0,54.17150591771636
