,t0,var
0.0,0.0,46.71830568226047
4.0,4.0,50.54233395430532
8.0,8.0,51.26650032160654
12.0,12.0,51.73729050326013
16.0,16.0,52.9908596340923
20.0,20.0,52.95701855742049
24.0,24.0,53.025959180869975
28.0,28.0,53.53562922546618
32.0,32.0,54.11991069727563
36.0,36.0,53.54415053636724
40.0,40.0,54.57914277864814
44.0,44.0,54.863621136838645
48.0,48.0,54.17468934402341
52.0,52.0,53.79538710683739
56.0,56.0,54.162576653403946
60.0,60.0,53.78551084947946
64.0,64.0,54.326369403066415
68.0,68.0,54.46366057892229
72.0,72.0,55.015146418421466
76.0,76.0,53.57436924736211
80.0,80.0,52.9739960893958
84.0,84.0,53.2075463769562
88.0,88.0,54.69030319337043
92.0,92.0,53.638695276058804
96.0,96.0,54.36167980898286
100.0,100.0,52.185611191396404
104.0,104.0,54.11100215695116
108.0,108.0,54.27864947905158
112.0,112.0,53.84251013356109
116.0,116.0,54.569757507066974
120.0,120.0,54.12141071616012
124.0,124.0,54.41082261759632
128.0,128.0,54.76223549244648
132.0,132.0,54.67448471735873
